county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Burleson,1,7.3000002,25,49.900002,19.799999,4.3000002,2
Burnet,1,7,27.299999,63,21.299999,4.0999999,2
Caldwell,1,7.6999998,27.299999,58.700001,21.700001,4.1999998,2
Calhoun,0,7.1999998,22.700001,55.200001,19.200001,4.5,2
Callahan,1,6.5999999,29.5,54.599998,18.5,4.9000001,2
Cameron,0,7.3000002,24.5,65.599998,29,5.6999998,2
Camp,0,6.8000002,25.4,60.099998,21.200001,4,2
Carson,0,7.8000002,23.5,72.400002,17,4.5,2
Cass,1,6.5,33.5,36.299999,16,4.5999999,2
Castro,0,8.6000004,21.5,48.900002,28.9,3.5999999,2
Chambers,0,7.4000001,26.299999,70.300003,16.4,5.5,2
Cherokee,1,6.5999999,33.700001,47.5,21.6,4.5,2
Childress,0,5.8000002,27.1,74.199997,20.4,4,2
Clay,1,6.1999998,33,18.5,18.5,4.3000002,2
Cochran,0,7.5,22.200001,47.5,28.5,6.1999998,2
Coke,0,4.5999999,29.9,72.300003,20,4.5999999,2
Coleman,0,6.5999999,26.6,69.099998,23,4.4000001,2
Collin,0,7.8000002,19.700001,90.099998,12.1,4,2
Collingsworth,0,8,20.4,70.5,32.700001,4.0999999,2
Colorado,0,7.5999999,32.5,57.5,22.200001,4.1999998,2
Comal,0,8,20.9,83.900002,14.4,4.1999998,2
Comanche,0,7.3000002,25.4,15.2,25.200001,4.5,2
Concho,0,8.1000004,24.9,70.099998,21.1,5.6999998,2
Cooke,0,7.5999999,27.4,52,20.700001,4.0999999,2
Coryell,0,5.8000002,24.4,63.799999,15.1,3.7,2
Cottle,0,3.2,22.799999,84.199997,27.4,4.1999998,2
Crane,0,8.8999996,19.5,92.099998,20.200001,3.5,2
Crockett,0,8.6000004,21.700001,18.299999,22.200001,5.1999998,2
Crosby,0,8.1000004,23.5,32.400002,22.1,4.4000001,2
Culberson,0,8.3000002,25.1,93.099998,26.1,4.0999999,2
Dallam,0,6.8000002,24.200001,92.699997,30.5,3.4000001,2
Dallas,0,6.9000001,24.299999,96.300003,23,4.5999999,2
Dawson,0,7.1999998,28.1,68.300003,21.200001,5.5999999,2
Deaf Smith,0,8.3000002,20,80.800003,25.200001,3.9000001,2
Delta,0,6.8000002,25.1,69.300003,18.1,4.5999999,2
Denton,0,7.5999999,20.200001,94.5,12.9,4.0999999,2
DeWitt,0,7.3000002,34.200001,60.099998,17.9,5.5,2
Dickens,0,7.3000002,23.6,37.200001,24.5,6.9000001,2
Dimmit,0,7.1999998,30.200001,67.599998,19.299999,6.1999998,2
Donley,0,7,22.6,77.900002,20.4,4.1999998,2
Duval,0,7,23.200001,57.700001,20,5.1999998,2
Eastland,0,6.5999999,29.4,53,22.1,4.6999998,2
Ector,1,8.3000002,30.299999,71.099998,21.1,4.4000001,2
Edwards,0,8.6999998,28.200001,2.8,24.6,5,2
Ellis,1,7.5999999,26.9,66,18.200001,4,2
El Paso,0,8.1000004,20.9,81.800003,22.6,4.8000002,2
Erath,1,5.9000001,27.799999,64.5,23.4,5.6999998,2
Falls,0,6.3000002,35.400002,44.700001,22.1,6.3000002,2
Fannin,0,6.4000001,30.700001,39.299999,21.9,4.5,2
Fayette,0,7.5999999,23.4,57.5,20.6,4.9000001,2
Fisher,0,7.6999998,21.6,3.5999999,20.799999,4.8000002,2
Floyd,0,8.3999996,22.299999,82.800003,23.6,4.5,2
Foard,0,4.4000001,23,41.400002,24.5,3.5,2
Fort Bend,0,7.5,21.299999,89.300003,13.5,4.0999999,2
Franklin,0,7.3000002,34.299999,7.5,19.1,4.5,2
Freestone,1,6.5,39.5,34.700001,19.9,5.5,2
Frio,0,8.6000004,24,40.599998,22.200001,5.4000001,2
Gaines,1,8.6999998,27.9,36,33.700001,4.1999998,2
Galveston,1,6.9000001,27.5,84.5,15.4,5.5,2
Garza,0,8.6000004,21.700001,12.8,24.9,3.2,2
Gillespie,0,7.8000002,29.700001,70.900002,23.799999,4.5,2
Glasscock,0,6.8000002,21.9,0,21.9,5.9000001,2
Goliad,0,7.4000001,29.9,58.400002,15.6,6.4000001,2
Gonzales,0,7.4000001,26.4,40.299999,25,4.5,2
Gray,1,7.3000002,29.5,92.400002,23.9,4.9000001,2
Grayson,1,6.8000002,33.799999,66.599998,19.5,4.5,2
Gregg,1,6,27.700001,81.599998,21.299999,4.5999999,2
Grimes,1,6,35.700001,39.700001,22.799999,5.1999998,2
Guadalupe,1,7.5999999,23.1,65.300003,13.8,3.8,2
Hale,0,7.4000001,30.799999,74,23.1,4.0999999,2
Hall,0,6.1999998,26.9,42.599998,27,5,2
Hamilton,0,7,28.200001,46.200001,24.299999,5.0999999,2
Hansford,0,5.4000001,21.9,87.699997,26.4,3.9000001,2
Hardeman,1,6.5999999,31.6,34.200001,26.700001,4.4000001,2
Hardin,1,6.5999999,29.799999,55.599998,13.9,5.1999998,2
Harris,0,7.0999999,22.700001,90.599998,22.1,5,2
Harrison,1,6.5999999,31.200001,63,17.299999,4.4000001,2
Hartley,0,7.4000001,27.299999,73.800003,20.9,3.3,2
Haskell,0,6.8000002,32,61.099998,25.299999,4.8000002,2
Hays,0,7.6999998,19.4,72.400002,16.700001,4.5999999,2
Hemphill,0,8.5,28.799999,85.699997,24,4.0999999,2
Henderson,1,6.3000002,35.099998,62.900002,21.200001,4.5999999,2
Hidalgo,1,6.6999998,21.6,59.299999,31.200001,5.5999999,2
Hill,1,7.4000001,38,51.700001,21.1,4.3000002,2
Hockley,0,6.9000001,33.599998,65.800003,20.6,4.6999998,2
Hood,0,7,27,72.699997,17.5,4.8000002,2
Hopkins,0,6.8000002,34.900002,41.400002,22,4.5,2
Houston,0,4.4000001,31.6,56.5,20.1,4.8000002,2
Howard,1,6.8000002,24.700001,82,18.799999,4.4000001,2
Hudspeth,1,2.2,25.5,.5,28.5,5.1999998,2
Hunt,1,6.9000001,35.400002,65.199997,18.700001,5.0999999,2
Hutchinson,0,6.9000001,34.900002,84.099998,20.299999,4.9000001,2
Irion,0,5.8000002,25.4,74.699997,15.1,4.9000001,2
Jack,0,6.0999999,28.700001,60.400002,24.4,5,2
Jackson,1,7.6999998,25.700001,50,19.5,4.0999999,2
Jasper,1,6.0999999,28.299999,37.900002,17.299999,5,2
Jeff Davis,0,8.5,23.5,47.799999,29.4,4.1999998,2
Jefferson,1,5.6999998,32,65.099998,20.200001,5.4000001,2
Jim Hogg,0,7.5,20.200001,47.099998,19.1,5.6999998,2
Jim Wells,1,7.9000001,26.1,47.299999,20.200001,5.8000002,2
Johnson,1,7.4000001,28.1,70.599998,17.799999,3.8,2
Jones,0,6.8000002,25.700001,43.700001,19.6,4.1999998,2
Karnes,0,7.5,20.9,50.799999,18.299999,5.9000001,2
Kaufman,1,7.5999999,27.5,58.700001,17,4.1999998,2
Kendall,1,8.3999996,23.700001,76.099998,15.1,4.4000001,2
Kenedy,0,3.5,20.6,0,22.799999,3.5,2
Kent,0,4.6999998,22.9,0,18.200001,5.1999998,2
Kerr,0,6.9000001,26.1,70.900002,22.5,3.8,2
Kimble,0,7,27.9,60.599998,21.6,3.9000001,2
King,0,5.4000001,20.700001,.69999999,24.1,3.2,2
Kinney,0,8.8999996,21.9,70,22.200001,5.5,2
Kleberg,0,6.8000002,21.4,50.599998,19.700001,6.6999998,2
Knox,0,6.4000001,21.799999,39.299999,25,4.4000001,2
Lamar,1,5.8000002,37.299999,63.599998,19.5,5.1999998,2
Lamb,0,8.1000004,27.6,69.400002,25.1,4.6999998,2
Lampasas,1,7.1999998,25.299999,49,20.200001,4.1999998,2
La Salle,0,6.3000002,24.6,.40000001,16.6,4.4000001,2
Lavaca,1,7.5999999,33.5,62.299999,18.200001,5.0999999,2
Lee,1,7.6999998,35,47.200001,22,4.5999999,2
Leon,1,6.9000001,27.799999,19.299999,24.700001,5.0999999,2
Liberty,1,6.6999998,38.299999,54.5,21.700001,4.5,2
Limestone,1,6.4000001,29.9,61.400002,21.1,4.3000002,2
Lipscomb,0,6,28.1,.5,29.5,4.1999998,2
Live Oak,0,8,21.4,33.799999,20.799999,4.5,2
Llano,0,6.5999999,27.1,79.599998,20.700001,4.4000001,2
Loving,0,2.9000001,22.9,0,21.1,2.9000001,2
Lubbock,0,7,26.799999,89.699997,16,4.9000001,2
Lynn,0,7,25.4,23,19,6,2
McCulloch,0,6.5999999,31.700001,54,21.200001,4.4000001,2
McLennan,1,5.5,23.6,65.800003,17.9,5.0999999,2
McMullen,0,6.0999999,30.1,23.5,19.9,3.5,2
Madison,0,6.0999999,28.4,0,21.799999,5,2
Marion,1,6.1999998,26.4,28.5,19,5.3000002,2
Martin,0,8.6000004,27.1,38.099998,22.700001,5.4000001,2
Mason,0,7.9000001,23.200001,69.900002,28.1,4.5999999,2
Matagorda,1,6,33.700001,66.900002,21.799999,5.5999999,2
Maverick,0,6.8000002,29.5,80.199997,27,5.5999999,2
Medina,1,8.3000002,25.4,54.299999,16.799999,4.9000001,2
Menard,0,7.6999998,24.799999,76.900002,25.6,4.5999999,2
Midland,1,8.1000004,25.299999,66.199997,19.799999,4.4000001,2
Milam,1,6.6999998,30.799999,60.599998,20.200001,4.6999998,2
Mills,0,7.1999998,29.1,24.200001,25.799999,5.1999998,2
Mitchell,0,8,24,4.3000002,21.200001,4.3000002,2
Montague,1,6.9000001,32.900002,41.099998,23.6,4.5999999,2
Montgomery,0,7.5999999,22.200001,83.900002,17.200001,4.6999998,2
Moore,0,7.3000002,24.9,76.800003,27.700001,3.4000001,2
Morris,1,6.5,32.5,37.799999,16.9,4.3000002,2
Motley,0,6.9000001,22.799999,25,22,4.0999999,2
Nacogdoches,1,5.5,28.6,62.900002,22.9,5.0999999,2
Navarro,1,6.5999999,24.799999,53.200001,22.4,4.6999998,2
Newton,1,5.5999999,27.799999,11.2,17.5,5.3000002,2
Nolan,0,7.3000002,36.5,76.400002,17.9,4.9000001,2
Nueces,1,7.5999999,24.9,95.099998,19,4.8000002,2
Ochiltree,0,8.6999998,39.5,88.300003,28.6,4.0999999,2
Oldham,0,4.9000001,22,23.6,16.1,4.9000001,2
Orange,1,6.4000001,38,63.5,15.1,4.5999999,2
Palo Pinto,1,6.4000001,30.200001,47.299999,22,5,2
Panola,1,6.5,26.4,39.400002,18.6,4.8000002,2
Parker,0,7.5999999,29.799999,52.599998,15.3,4.0999999,2
Parmer,1,7.1999998,30.9,74.5,28.700001,3.9000001,2
Pecos,1,8.6000004,26.200001,55.5,22.9,3.8,2
Polk,1,6.0999999,30.9,39.900002,22.5,4.9000001,2
Potter,0,6.6999998,27.799999,70.900002,23.5,4.4000001,2
Presidio,0,4.4000001,30,94.599998,29,5.5,2
Randall,0,7.9000001,26.6,92,13.2,3.9000001,2
Reagan,0,8.8999996,19.799999,92.900002,23.4,4,2
Real,0,3.4000001,25.700001,74.900002,22.5,4.8000002,2
Red River,1,5.3000002,39.599998,35.799999,19.6,4.9000001,2
Reeves,0,8.5,25.6,72.099998,22.299999,4.6999998,2
Refugio,0,7.6999998,27,39,18.299999,4.5,2
Roberts,0,7.1999998,20.5,60.200001,12.2,3.7,2
Robertson,1,6.5,34.900002,48.299999,18.6,4.6999998,2
Rockwall,0,8.1000004,31.799999,90.199997,13.4,3.7,2
Runnels,0,7.0999999,28.5,47.599998,21,4.5,2
Rusk,1,6.5999999,32.099998,41.099998,20.5,4.4000001,2
Sabine,0,6.1999998,27.299999,84.699997,21.5,4.5999999,2
San Augustine,1,6.0999999,25.6,49.700001,18.9,5.4000001,2
San Jacinto,1,7,26.1,74.099998,23.1,4.1999998,2
San Patricio,1,7.5999999,33.799999,48.099998,18.9,4.6999998,2
San Saba,0,6.8000002,27,46.599998,28.9,4.5999999,2
Schleicher,0,8.6999998,20.5,77.199997,25.6,4.3000002,2
Scurry,0,7.4000001,33.5,40.200001,18.4,4.1999998,2
Shackelford,0,7.0999999,25.1,79.699997,20.700001,4.5,2
Shelby,0,6.3000002,30.6,42.099998,24.6,4.5999999,2
Sherman,0,8.1999998,27.200001,37.599998,29.6,3.8,2
Smith,1,6.6999998,27.6,72.5,19.799999,4.6999998,2
Somervell,0,7.5,24.5,70.900002,19.700001,5.5999999,2
Starr,0,5.4000001,27.6,25,28.9,5.4000001,2
Stephens,1,6.5,32.799999,56.299999,26.1,5.0999999,2
Sterling,0,4.4000001,23,55.400002,22.299999,3.5,2
Stonewall,0,7.5999999,23,53.099998,22.299999,5.5999999,2
Sutton,0,8.8999996,21.6,85,21.799999,4.3000002,2
Swisher,0,7.1999998,30,54,22.5,4.5999999,2
Tarrant,0,7,24.9,93.900002,18.4,4.3000002,2
Taylor,0,6.5,28,84.099998,16.6,4.4000001,2
Terrell,0,5,29.799999,0,27.700001,8.8000002,2
Terry,1,7,26.5,74.800003,24.5,3.9000001,2
Throckmorton,0,4.6999998,25.799999,57.299999,27.299999,6.6999998,2
Titus,1,7.3000002,35.200001,49.200001,25.200001,4.1999998,2
Tom Green,0,6.8000002,24.799999,76.900002,17.9,4.3000002,2
Travis,0,7.3000002,16.6,93.199997,14.6,4.6999998,2
Trinity,0,7,28.799999,80.699997,20.4,4.3000002,2
Tyler,1,5.4000001,33.700001,51.900002,17.1,4.8000002,2
Upshur,0,6.9000001,30,26.299999,18.200001,4.3000002,2
Upton,0,7.5999999,21.5,65.900002,22.6,4.9000001,2
Uvalde,1,7.0999999,30.299999,76.599998,22.5,4.8000002,2
Val Verde,0,7.3000002,24.299999,82,22.9,5.0999999,2
Van Zandt,1,7.3000002,27.200001,37,21.299999,4.4000001,2
Victoria,1,7.4000001,29.799999,79.099998,18.700001,4.6999998,2
Walker,0,5.4000001,30.6,76.900002,19.299999,6.5999999,2
Waller,1,6.3000002,31.5,24,24.1,4.6999998,2
Ward,1,8.5,30.6,81.900002,21.299999,4.9000001,2
Washington,1,7.3000002,34.599998,61.200001,19.700001,4.5999999,2
Webb,1,7.8000002,29.299999,87.5,28.6,5.9000001,2
Wharton,1,7.3000002,26.799999,62.700001,21.700001,5.1999998,2
Wheeler,0,7.4000001,24.9,62.900002,24.799999,4.5999999,2
Wichita,1,6.0999999,30.799999,69.099998,17.6,4.9000001,2
Wilbarger,1,6.5,28.6,28.5,21.9,5,2
Willacy,1,7.3000002,28.5,33.5,22.299999,6.0999999,2
Williamson,0,7.6999998,19.799999,87.300003,11.4,3.5999999,2
Wilson,1,8.8000002,33.900002,31.6,16.6,4.1999998,2
Winkler,1,8.6999998,25.700001,97.599998,21.700001,4.5999999,2
Wise,1,7.8000002,30.700001,38.400002,22.700001,4.1999998,2
Wood,0,7.1999998,31.9,39.5,20.5,4.5999999,2
Yoakum,0,8.6999998,27.9,66.900002,24.200001,4.8000002,2
Young,1,6.5999999,29.1,59.900002,23.1,4.1999998,2
Zapata,0,6.1999998,19.700001,45.299999,29.200001,5.4000001,2
Zavala,0,6.1999998,20,58.5,19.200001,5.0999999,2
Beaver,0,7.9000001,20.1,77.599998,12.5,3.3,2
Box Elder,1,7.8000002,22.700001,76.400002,8.8000002,3.3,2
Cache,0,7.0999999,14.6,86,10.1,3.9000001,2
Carbon,0,7,23.299999,72.400002,10.3,4.5,2
Daggett,0,7,19.799999,99.300003,8.8000002,4.0999999,2
Davis,0,8.1000004,17.700001,93.900002,7,3.2,2
Duchesne,0,7.3000002,21.9,53.599998,15.5,3.8,2
Emery,0,7.9000001,19.5,43.299999,9.1000004,3.8,2
Garfield,0,5.5,22.799999,39.099998,16.299999,3.9000001,2
Grand,0,7.0999999,14.4,95.099998,13.2,3.4000001,2
Iron,0,6.3000002,19.700001,61.700001,13.7,4.5,2
Juab,0,6.9000001,19.1,69.5,10.6,3.0999999,2
Kane,0,7.0999999,19.299999,57.599998,9.6000004,4.5,2
Millard,1,7.1999998,21.1,61.799999,14.9,3.7,2
Morgan,0,8.8999996,17.200001,88.599998,7.1999998,3.4000001,2
Piute,0,3.9000001,24.299999,10.5,12.4,4.1999998,2
Rich,0,4.8000002,30,43,11.8,3.4000001,2
Salt Lake,0,8.1999998,17.9,90.400002,11,3.8,2
San Juan,1,4,22.799999,37.400002,17,6.0999999,2
Sanpete,0,7.5999999,23.9,64,12.7,3.7,2
Sevier,0,7.9000001,24.1,66.199997,12.7,4,2
Summit,0,8.3000002,13.7,95.300003,9.6000004,4.5,2
Tooele,1,7.8000002,24,89.199997,8.3999996,3.3,2
Uintah,1,7.4000001,24.200001,61.799999,15.7,4,2
Utah,0,7.6999998,15.8,84.5,8.1000004,3.7,2
Wasatch,0,8.5,16.4,73.300003,11.9,3.7,2
Washington,0,7.3000002,19,81.400002,13.9,3.8,2
Wayne,0,6.5999999,18.299999,43.799999,15.2,4.3000002,2
Weber,0,7.9000001,20.200001,86.099998,10.1,3.7,5
Addison,0,8.6999998,20.299999,72.5,6.1999998,3.8,5
Bennington,0,8.1000004,19.700001,100,6,4.5,5
Caledonia,0,8.3000002,24.5,60.400002,5.8000002,4.1999998,5
Chittenden,0,8.3000002,14.4,87.5,5.0999999,4.4000001,5
Essex,0,7.0999999,27.299999,43.599998,6.5999999,4.4000001,5
Franklin,1,8.6999998,26.1,48.799999,4.6999998,3.9000001,5
Grand Isle,0,8.8999996,21.299999,62.400002,5.8000002,4.0999999,5
Lamoille,0,8.3000002,18.6,68.199997,6.6999998,5.0999999,5
Orange,0,8.3999996,20.5,51.700001,5.8000002,4,5
Orleans,0,7.6999998,25.799999,50.599998,6.4000001,4.5999999,5
Rutland,1,8.1000004,21.299999,84.699997,5.5,4.4000001,5
Washington,0,8.1999998,16.6,83,4.9000001,4.5,5
Windham,0,8,17.700001,69.599998,5.5999999,4.5,5
Windsor,0,8.3999996,19.1,81.900002,6,4.4000001,4
Accomack,1,7.9000001,36.099998,37.400002,16.6,4.1999998,4
Albemarle,0,8.6999998,17.5,77.400002,10,4.5999999,4
Alleghany,1,8,27.6,100,9.8999996,5.4000001,4
Amelia,1,8.1000004,28.1,7.5999999,13.6,4.9000001,4
Amherst,0,8,29.700001,53.700001,12.3,4.0999999,4
Appomattox,1,8.5,36.5,54.700001,11.8,4.5999999,4
Arlington,0,9.3000002,13.4,100,7.6999998,3.9000001,4
Augusta,1,8.8999996,26.299999,50.799999,11.2,4,4
Bath,0,8.3000002,20.700001,100,10.8,3,4
Bedford,1,9,26.700001,53.200001,10,4,4
Bland,0,8.3999996,27.200001,99.900002,8.8999996,4.5999999,4
Botetourt,0,8.6999998,18.9,90.800003,8.3999996,4.3000002,4
Brunswick,1,6.9000001,33,16.6,12.6,5,4
Buckingham,1,7.5,38.299999,36.5,13.4,4.3000002,4
Campbell,1,8.3000002,32.599998,43.799999,11.4,4.3000002,4
Caroline,1,8.5,31.5,45.599998,11.4,3.0999999,4
Carroll,1,8.6999998,24.5,42.400002,12.6,4.1999998,4
Charles City,1,8,32.200001,32.299999,16.4,5,4
Charlotte,1,6.4000001,24.6,21.4,14.8,4.8000002,4
Chesterfield,1,8.5,23.6,74.800003,9,3.5,4
Clarke,0,9.1999998,20.799999,75.5,11.3,5.0999999,4
Craig,0,8.6999998,31.6,95.800003,10.5,4.5999999,4
Culpeper,1,9,27.799999,66.800003,13.3,4,4
Cumberland,1,5.5999999,35.200001,47.299999,12.3,5.0999999,4
Dinwiddie,1,7.5999999,27.799999,31.700001,11.8,4.3000002,4
Essex,1,7.1999998,33.299999,24.5,12.6,4.0999999,4
Fairfax,0,9.6000004,16.200001,99.599998,9,3.8,4
Fauquier,1,9.5,22.1,65.400002,9.8999996,4,4
Floyd,0,8.1999998,23,40,13.4,4.3000002,4
Fluvanna,1,9,21.799999,49.400002,10.5,3.4000001,4
Franklin,1,8.1999998,31,42.200001,12.7,4.5999999,4
Frederick,1,9.3000002,22.799999,81.199997,10.5,3.7,4
Giles,0,8.8999996,27.299999,89.699997,11.1,3.7,4
Gloucester,0,8.8999996,25.1,70.699997,9.6999998,3.9000001,4
Goochland,0,9.1000004,18.799999,54.299999,7.1999998,4.4000001,4
Grayson,1,7.6999998,31.799999,70.199997,13.7,4.6999998,4
Greene,0,9.3000002,20.5,38.599998,13.4,3.7,4
Greensville,1,7.1999998,33.599998,16.4,10.3,4,4
Halifax,1,6.6999998,28.799999,42.900002,11.3,4.5999999,4
Hanover,0,9.1999998,20.799999,80.699997,7.8000002,3.7,4
Henrico,0,8.1000004,23.4,96.800003,9.8999996,4.1999998,4
Henry,1,7.4000001,33.400002,40.400002,12.8,4.4000001,4
Highland,0,6.4000001,29.4,79.199997,17.799999,4.5999999,4
Isle of Wight,1,8.6000004,28.4,71,9.1999998,4.6999998,4
James City,0,8.6000004,18.6,89.800003,8.8999996,4.0999999,4
King and Queen,1,8.1000004,28.799999,14.5,14.1,5.3000002,4
King William,1,8.6999998,32,52.5,9.8000002,3.4000001,4
Lancaster,0,8.1999998,25.700001,57.700001,12.1,4.9000001,4
Lee,1,8,33.700001,36,12.3,5.8000002,4
Loudoun,0,10,16.9,91.699997,6.5,3.5999999,4
Louisa,1,8.8000002,31.299999,36.700001,12.5,4.0999999,4
Lunenburg,1,8,27.799999,57.099998,15.3,3.9000001,4
Madison,1,8.8999996,25.4,51.700001,12.9,3.9000001,4
Mathews,0,9.1000004,24.799999,51.700001,9.8000002,4.5,4
Mecklenburg,1,7.5,26.9,55.400002,11.9,4.9000001,4
Middlesex,1,8.8000002,24.4,37.799999,11.4,4.9000001,4
Montgomery,0,7.8000002,21.799999,74.5,11,5.8000002,4
Nelson,0,8.3999996,22,54.599998,13.3,4.6999998,4
New Kent,1,9.3999996,25.5,77.599998,9.6000004,3.5999999,4
Northampton,1,7.6999998,27.700001,19.6,14.6,4.9000001,4
Northumberland,0,8.3000002,19.799999,44,12.6,4.5,4
Nottoway,1,4.8000002,33.799999,63.099998,13.4,4.6999998,4
Orange,1,8.3999996,25.6,64.199997,11.7,3.7,4
Page,1,8.3999996,30.299999,32.5,13.1,4.1999998,4
Patrick,1,8.1000004,35.799999,46.299999,13.7,5,4
Pittsylvania,1,7.9000001,30.5,29,12.8,4.3000002,4
Powhatan,0,9.3999996,26.5,65.400002,9.5,3.2,4
Prince Edward,1,6.5999999,26.299999,81.400002,12.1,4.5,4
Prince George,1,7.5,29,40.799999,9,3.7,4
Prince William,0,9.3000002,18.5,96.900002,11.7,3.5999999,4
Pulaski,0,8.1000004,32.400002,83.099998,9.8000002,4.5,4
Rappahannock,0,7.4000001,20.200001,49.400002,14.1,4.5999999,4
Richmond,1,8.1000004,27.700001,60.599998,12.6,4.5999999,4
Roanoke,0,8.8999996,25.4,82.199997,8.1999998,3.9000001,4
Rockbridge,0,8.3000002,26.4,56.5,11.9,4.4000001,4
Rockingham,0,8.6999998,29.4,72.099998,15.4,3.5999999,4
Russell,1,8.3999996,38,44.299999,11,5.1999998,4
Scott,0,8.3000002,33.799999,40.299999,11,5.1999998,4
Shenandoah,0,8.8999996,26.9,63.599998,12.2,4.1999998,4
Smyth,0,7.9000001,31.200001,93.300003,10.7,5,4
Southampton,1,7.0999999,33.599998,31,11,4.1999998,4
Spotsylvania,1,8.8999996,25,74.5,9.5,3.5999999,4
Stafford,0,9.1999998,17.9,77.599998,7.6999998,3.5,4
Surry,0,7.0999999,23.1,9.3000002,10,4.3000002,4
Sussex,1,5.6999998,28.700001,27.5,13.1,5.0999999,4
Tazewell,1,7.8000002,37.299999,55.299999,11.6,4.4000001,4
Warren,1,8.8999996,29.9,79.699997,11.3,3.9000001,4
Washington,0,8.5,27,62.900002,10.8,4.5,4
Westmoreland,1,8.5,26.700001,42.599998,13.1,4.9000001,4
Wise,1,7.8000002,33.799999,70.699997,11.6,5.1999998,4
Wythe,1,8.5,31,79.900002,12.2,4.8000002,4
York,0,8.8999996,17,77.699997,7.5999999,3.4000001,4
Bristol City,0,6.5999999,31,91.800003,9.3000002,4.5,4
Buena Vista City,0,3.5,25.200001,97.199997,10.4,4.4000001,4
Charlottesville City,0,7.5,24.5,100,11.7,6.5999999,4
Chesapeake City,1,8.1999998,24.5,92.599998,7.9000001,3.7,4
Colonial Heights City,1,8.3000002,24.6,99.300003,10.3,4.5,4
Covington City,0,7.1999998,23.799999,100,10.3,4,4
Danville City,0,6.5,30.200001,82.199997,10.6,5.0999999,4
Emporia City,0,6.0999999,25.1,89.900002,11.6,5.9000001,4
Fairfax City,0,9.8000002,19,100,9.3999996,4.5,4
Franklin City,1,4.4000001,27.200001,45.299999,9.8000002,5.0999999,4
Fredericksburg City,0,7.6999998,26.1,100,11.2,4.9000001,4
Galax City,1,8.3000002,27.5,69,15.1,5.5,4
Hampton City,1,6.5999999,23.6,88.800003,9.6000004,4.3000002,4
Harrisonburg City,0,7.6999998,26.200001,83.099998,15.8,5.4000001,4
Hopewell City,1,6.0999999,26.6,89.599998,11.8,5.1999998,4
Lexington City,0,7.9000001,19,100,8.8000002,6.3000002,4
Lynchburg City,1,6.6999998,26.4,94.699997,10.2,4.5,4
Manassas City,0,9.6999998,25.700001,100,16.6,3.7,4
Manassas Park City,0,8.8999996,27.4,100,16.4,3.2,4
Martinsville City,0,6,35.299999,94.699997,10.1,5.8000002,4
Newport News City,1,7.0999999,24.9,97.800003,11.1,4.3000002,4
Norfolk City,1,6.5,24.4,93.400002,11.7,5,4
Norton City,0,7.4000001,37.400002,99.599998,11.4,6.5,4
Petersburg City,1,4,29.1,91.800003,11,4.9000001,4
Poquoson City,1,9.1999998,25.4,95.400002,6.1999998,3.9000001,4
Portsmouth City,1,6.9000001,27.700001,97.5,11.1,4.4000001,4
Radford City,1,6.4000001,18.200001,97.900002,9.1000004,6.1999998,4
Richmond City,0,6.1999998,22.799999,91.400002,14,6.1999998,4
Roanoke City,1,6.9000001,29.299999,92.099998,12.7,4.9000001,4
Salem City,0,7.9000001,21.4,86.599998,8.5,3.9000001,4
Staunton City,0,8.3000002,27.200001,98.599998,10.1,4.4000001,4
Suffolk City,1,7.6999998,27.200001,76.199997,8.8000002,4.5,4
Virginia Beach City,0,8.6999998,21.6,97.900002,8.8999996,3.5999999,4
Waynesboro City,1,8,33.299999,68.800003,11.9,4.3000002,4
Williamsburg City,1,7.5,24.799999,99.599998,11.6,5.5999999,4
Winchester City,0,8.3999996,24.200001,99.099998,15.1,4.0999999,1
Adams,1,8.6000004,23.799999,61.599998,12.7,4.3000002,1
Asotin,0,7.9000001,22.1,98,6.5,4.3000002,1
Benton,1,8.3000002,16.6,77.400002,7.5999999,4.3000002,1
Chelan,0,8.3999996,18.1,85.400002,9.3000002,4.1999998,1
Clallam,0,7.1999998,20.4,77.099998,9,4.4000001,1
Clark,0,8.1000004,17.299999,92.800003,7,3.9000001,1
Columbia,0,7.3000002,26.6,39,6.4000001,5.1999998,1
Cowlitz,1,7.3000002,22.700001,73.5,6.5999999,4.5,1
Douglas,0,7.5,18.6,77.099998,11.3,3.8,1
Ferry,0,5,20.200001,74.599998,10.6,5.0999999,1
Franklin,0,8.6000004,20.6,60.700001,11.6,3.5999999,1
Garfield,1,4.9000001,27.200001,45.5,4.4000001,3.5,1
Grant,1,8.1000004,24.4,79.400002,12.5,3.9000001,1
Grays Harbor,1,7,24.299999,81.699997,8.8999996,4.4000001,1
Island,0,7.8000002,16.4,86.199997,6,3.9000001,1
Jefferson,0,7.5,11,85.099998,8.3000002,4.3000002,1
King,0,8.3000002,13.4,97.400002,6.1999998,4.5999999,1
Kitsap,0,7.9000001,16.200001,85.199997,5.3000002,4,1
Kittitas,0,7,21.1,78.900002,8.1999998,5,1
Klickitat,0,7.1999998,20,74.300003,10,3.8,1
Lewis,0,7.4000001,24.200001,53.599998,8.8000002,4.3000002,1
Lincoln,1,6.8000002,26.9,59.200001,6.8000002,4.1999998,1
Mason,1,8,23.299999,63.5,9.1000004,4.3000002,1
Okanogan,0,7.3000002,22.799999,67.400002,14.9,4.5,1
