county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Tyrrell,24.200001,6.3000002,27.4,59.200001,17,5.1999998,4
Union,35.599998,8.6000004,21.5,65,10.5,4.0999999,4
Vance,28.5,6.1999998,37.200001,74.800003,12.1,5.4000001,4
Wake,27.6,8,16.4,90.099998,10,4.1999998,4
Warren,46.900002,6.4000001,39,38.200001,16.4,4.8000002,4
Washington,40.200001,5.4000001,31.200001,68,13.1,5.4000001,4
Watauga,20.799999,7.3000002,19.299999,92,14.2,6.9000001,4
Wayne,39.700001,6.5999999,28.299999,45.200001,15,4.5999999,4
Wilkes,38.900002,7.5999999,31.799999,74,15.7,4.9000001,4
Wilson,33,6.9000001,31,65.699997,13.8,4.8000002,4
Yadkin,33.700001,8.3999996,21.299999,33,14.1,4.0999999,4
Yancey,24.299999,8.1000004,30.6,100,14.7,4.4000001,3
Adams,31.5,8.8999996,27.299999,42.099998,10.1,5.8000002,3
Barnes,34.799999,8.8000002,22.9,63.900002,8,4.8000002,3
Benson,42.299999,6.5999999,32,62.599998,13.6,6,3
Billings,29.799999,7.4000001,29,67,13.5,4.0999999,3
Bottineau,36.299999,8.5,28.799999,56.5,10.4,4.4000001,3
Bowman,22.6,9.5,32.099998,73.800003,11.8,4.3000002,3
Burke,33.5,6.9000001,27.200001,44.5,12,4.6999998,3
Burleigh,31.6,9.1999998,20.700001,85.300003,6.5,4.0999999,3
Cass,33,8.8999996,19.200001,86.699997,7.0999999,4.4000001,3
Cavalier,31.700001,9,32.700001,66.400002,8.8999996,4.4000001,3
Dickey,36.299999,9.5,27.700001,71.900002,9.3000002,4.1999998,3
Divide,32.900002,8.6000004,28.1,54.900002,11.1,7.4000001,3
Dunn,38.200001,8.5,20.6,37.099998,14.4,4.8000002,3
Eddy,34,8.3000002,33.400002,70.099998,10.2,4.3000002,3
Emmons,28.4,8,24.4,2.8,12.1,4.5999999,3
Foster,41.400002,9.3000002,29.6,69,7.6999998,3.7,3
Golden Valley,29.200001,6.1999998,24.200001,38.799999,9.6999998,4.5,3
Grand Forks,31.700001,8,22.799999,82.300003,7.9000001,5.3000002,3
Grant,29.700001,8.1000004,37.400002,31.5,18.4,5.5,3
Griggs,34.5,8.8999996,25.1,44.400002,9.3999996,4.4000001,3
Hettinger,29,7.5,27.1,35.900002,11.3,4.1999998,3
Kidder,36.700001,7.3000002,32.900002,15.1,12.5,4.3000002,3
LaMoure,32,8.8000002,29.200001,43.099998,11.9,4.5,3
Logan,33.400002,8.6000004,32.5,19.1,18.799999,4.0999999,3
McHenry,34.200001,7.8000002,30.4,27.700001,9.1999998,4.5999999,3
McIntosh,25.5,9,30.9,73,14.5,3.8,3
McKenzie,33.599998,8.3999996,27,66.599998,12.8,3.8,3
McLean,34.5,8.3999996,27.299999,29.4,9.8000002,3.8,3
Mercer,35.700001,9.3999996,25.4,77.300003,7.1999998,3.8,3
Morton,32.400002,9,24,74.300003,7,4.0999999,3
Mountrail,39,9.3999996,30.200001,44.900002,15.4,4.0999999,3
Nelson,41.299999,7.3000002,32.799999,33.900002,10.5,3.9000001,3
Oliver,31,8.3999996,30.700001,40,8.8999996,3.8,3
Pembina,40.700001,8.8000002,32.299999,74.699997,10,4.3000002,3
Pierce,40.200001,8.5,29.1,71.699997,10.3,5.5999999,3
Ramsey,33.799999,8.8999996,25.4,76.800003,9.1999998,5.1999998,3
Ransom,32.799999,9.3999996,27.6,70.800003,8.3000002,3.4000001,3
Renville,29.799999,8.8999996,28.4,49.599998,8,3.5,3
Richland,37,8.8000002,29.1,57.599998,8.1000004,4.0999999,3
Rolette,45.5,7.1999998,33.200001,64,18.200001,7.4000001,3
Sargent,34.200001,9.5,28.5,61.700001,7.9000001,2.9000001,3
Sheridan,35,7.0999999,36.900002,46.900002,16.5,4.6999998,3
Sioux,36.299999,5.4000001,24.9,22.799999,17.299999,6.3000002,3
Slope,28.200001,7.4000001,22.4,64.199997,13.9,4.8000002,3
Stark,36.400002,9.3000002,21.5,76,8.3999996,4.1999998,3
Steele,40.700001,8.3000002,33.099998,34.400002,7.8000002,3.3,3
Stutsman,32.799999,8.6999998,23.299999,81.199997,8.3000002,4,3
Towner,30.4,8.8999996,36,60.5,11.6,4.1999998,3
Traill,39.200001,9.5,19.700001,65.300003,6.6999998,4.1999998,3
Walsh,35.200001,9.3000002,29.5,66,10.6,4.0999999,3
Ward,34.200001,8.3000002,26.700001,79.5,8.1000004,3.9000001,3
Wells,34.099998,9,26.9,3.2,8.3000002,4,3
Williams,38.099998,9.3000002,25.5,79,10,3.7,3
Adams,35.700001,7.0999999,36.599998,41.700001,9.1000004,5.5999999,3
Allen,35.900002,7.5,27.5,75.800003,7.6999998,4.5,3
Ashland,35.400002,8.1999998,32.599998,60,8.1999998,3.7,3
Ashtabula,37.200001,6.9000001,33.700001,73.099998,8.3000002,4.8000002,3
Athens,35.099998,5.8000002,26.700001,83,9.3000002,7,3
Auglaize,35.200001,8.6000004,31.1,77.699997,5.6999998,3.8,3
Belmont,35.299999,7.6999998,31.9,47.400002,6.5,4.6999998,3
Brown,31.700001,7.6999998,34.700001,49.900002,7.5999999,4.3000002,3
Butler,32.299999,7.6999998,24.1,84.199997,6.9000001,4.5999999,3
Carroll,41.200001,8.1000004,31.6,30.9,7.8000002,4,3
Champaign,35.799999,8.3999996,34.400002,58.900002,6.6999998,3.7,3
Clark,37,7,30.5,86.400002,7.1999998,4.3000002,3
Clermont,38.200001,7.8000002,26.6,77.599998,5.9000001,4.3000002,3
Clinton,35.799999,7.3000002,27.700001,51.900002,7,4.4000001,3
Columbiana,35.700001,7.4000001,31.299999,77.300003,7.6999998,4.0999999,3
Coshocton,38.400002,7.4000001,33.299999,45.799999,8.8000002,4.0999999,3
Crawford,33.5,7.0999999,29.9,80.300003,7,4.1999998,3
Cuyahoga,31.799999,6.9000001,24.799999,97.5,6.5999999,5.5999999,3
Darke,36.900002,8.3000002,32.700001,50.400002,7.4000001,3.5999999,3
Defiance,38.700001,8.3000002,30.5,64,6.6999998,3.4000001,3
Delaware,29.6,8.8999996,18.700001,95.599998,4.4000001,4,3
Erie,34,7.1999998,28.6,85.5,6.3000002,4,3
Fairfield,37.200001,8,23.799999,80.300003,5.8000002,4.4000001,3
Fayette,36,7.8000002,33.5,55,7,4.4000001,3
Franklin,30.200001,7,23.200001,95.5,8.1999998,4.5999999,3
Fulton,32.400002,8.3000002,26.799999,54.700001,6.5,3.7,3
Gallia,40.900002,7.3000002,30.700001,52.599998,8.5,4.8000002,3
Geauga,25.700001,8.6999998,21.299999,81.300003,8.8999996,3.9000001,3
Greene,31,7.5999999,21.700001,85.800003,6,4.8000002,3
Guernsey,35.5,7.3000002,29.700001,50.700001,8.6000004,4.5999999,3
Hamilton,30.700001,6.6999998,22.700001,96.900002,6.8000002,5.5,3
Hancock,35.700001,8,27,85.099998,6.3000002,3.9000001,3
Hardin,37.5,7.8000002,38.400002,64.599998,7.5,4.0999999,3
Harrison,37.700001,8,28.1,26.700001,7.8000002,4,3
Henry,34.200001,8.3999996,27.299999,43.099998,6.3000002,3.3,3
Highland,35.400002,7.5,29.299999,41.900002,9.1999998,4.6999998,3
Hocking,40.200001,7.5,28.6,82.5,7,4.3000002,3
Holmes,26.799999,8.5,28.6,37.099998,23.9,3.7,3
Huron,40.900002,7.8000002,30.5,67.599998,7.5999999,4,3
Jackson,42.799999,7.4000001,34.5,58.400002,7.9000001,4.4000001,3
Jefferson,38.099998,6.8000002,34.799999,83.699997,7.1999998,4.9000001,3
Knox,33.400002,7.9000001,27.1,65.699997,7.5999999,4.0999999,3
Lake,27.4,7.9000001,22.9,90.900002,6.3000002,3.8,3
Lawrence,40.5,7.4000001,37.799999,54.299999,7,4.6999998,3
Licking,33,7.9000001,25.9,77.400002,6.9000001,4.3000002,3
Logan,38.599998,8.1000004,27.1,63,7,4.1999998,3
Lorain,35.900002,7.5,27.6,90.900002,6.1999998,4.5,3
Lucas,37,6.9000001,27.299999,97.800003,7.5,5.4000001,3
Madison,33.099998,7.6999998,28.4,62.099998,6.6999998,3.5999999,3
Mahoning,33.099998,6.6999998,31.5,80.800003,6.8000002,4.9000001,3
Marion,38.799999,6.4000001,32.5,77.199997,6.8000002,4.5,3
Medina,27.4,8.5,23.9,92.099998,5.4000001,3.8,3
Meigs,41.200001,7,33.200001,43.5,7.9000001,5.1999998,3
Mercer,34.200001,8.8000002,26.799999,65.699997,6.3000002,3.7,3
Miami,35.799999,8.1999998,26,85.699997,6.5,4,3
Monroe,35.599998,7.5999999,31.1,70.300003,8.8999996,4.4000001,3
Montgomery,35.599998,6.6999998,27.6,93.5,7.5,4.9000001,3
Morgan,35.200001,7.4000001,29.799999,27.799999,7.9000001,4.4000001,3
Morrow,39.099998,8.6000004,32,17.299999,7.9000001,3.8,3
Muskingum,37.599998,7,31.700001,78.599998,7.4000001,4.5999999,3
Noble,38.099998,7,30.1,31.9,7.8000002,3.7,3
Ottawa,39.5,7.9000001,27.5,75.400002,6.5,4,3
Paulding,40.099998,8.1999998,32.400002,37.099998,7.0999999,3.8,3
Perry,39.299999,7.6999998,30.299999,84.199997,7.0999999,4.6999998,3
Pickaway,34.700001,8.1999998,31.6,83.5,6.9000001,4.0999999,3
Pike,41.900002,7.0999999,30.299999,43.400002,7.5,4.8000002,3
Portage,27.9,7.4000001,26.200001,83.800003,6.8000002,4.5999999,3
Preble,36.700001,8.3999996,27.700001,41.799999,6.6999998,3.7,3
Putnam,38.099998,8.6999998,24.700001,46.5,5.5,3.5,3
Richland,35.599998,6.9000001,31.700001,67.300003,8.3000002,4.0999999,3
Ross,38.900002,7.4000001,33.599998,70.900002,6.9000001,4.6999998,3
Sandusky,34.799999,8.1999998,25.799999,81.5,6.8000002,4.0999999,3
Scioto,38.599998,6.8000002,35.5,77.099998,7,6,3
Seneca,37.799999,7.8000002,27.9,71.199997,6.5999999,3.7,3
Shelby,33.900002,8.1000004,27.700001,68.400002,6.3000002,3.7,3
Stark,36.599998,7.3000002,27.299999,79.900002,7.3000002,4.4000001,3
Summit,31.200001,7.1999998,26.700001,94.099998,6.6999998,4.8000002,3
Trumbull,39.200001,7,27.4,82,7.8000002,4.5,3
Tuscarawas,34.700001,7.5999999,27.6,69.900002,7.8000002,4.0999999,3
Union,34.900002,8.3999996,24.799999,77.800003,5.1999998,3.8,3
Van Wert,40.299999,8,31.200001,62.599998,6.4000001,3.5999999,3
Vinton,42.299999,5.5999999,33.799999,42.700001,8.3999996,4.4000001,3
Warren,27.9,8.5,18.4,87.699997,5,3.9000001,3
Washington,36.299999,7.8000002,30.4,71.5,7.3000002,4.5,3
Wayne,32.299999,8,23.9,66.699997,11.3,3.9000001,3
Williams,38.299999,7.8000002,30.9,61.5,6.4000001,3.5999999,3
Wood,35.099998,7.5,23.5,70.599998,5.5,4.5999999,3
Wyandot,34.099998,8.3999996,29.200001,59,6.8000002,3.8,2
Adair,43.200001,6.8000002,25.4,28.5,24.5,5.1999998,2
Alfalfa,40,6.5,28.6,39.099998,18.200001,3.8,2
Atoka,31.1,5.9000001,30.4,35.900002,20.700001,4.5999999,2
Beaver,31.799999,7.6999998,27.9,2,20.4,4,2
Beckham,34.400002,7.8000002,29,65.099998,17.6,4.5999999,2
Blaine,35.200001,6.6999998,31.799999,58.099998,17.299999,4.5999999,2
Bryan,33.099998,7,32,44.099998,19.6,4.5999999,2
Caddo,42.900002,6.5,33.700001,53.5,20.299999,4.6999998,2
Canadian,35.5,8.1000004,27.299999,84.300003,12.8,3.5999999,2
Carter,36.099998,7.4000001,37.099998,45.400002,17.799999,4.4000001,2
Cherokee,42.400002,6.5,37.599998,70.300003,24.4,4.9000001,2
Choctaw,33.599998,4.3000002,33.900002,35.400002,21,5.8000002,2
Cimarron,26.9,7.1999998,36.799999,36,25.1,3.7,2
Cleveland,35.5,7.5999999,25.299999,86.599998,12.7,3.9000001,2
Coal,28.700001,6.4000001,35.400002,48.200001,21.299999,5.6999998,2
Comanche,32.900002,6.0999999,29.6,68.699997,15,4.4000001,2
Cotton,33.299999,5.1999998,43.099998,44,18.1,4.6999998,2
Craig,32.700001,7.0999999,39.900002,51.099998,19.299999,3.9000001,2
Creek,35.099998,7.1999998,29.6,64.400002,16.200001,4.5999999,2
Custer,39.200001,6.9000001,31.1,76,20.299999,5.3000002,2
Delaware,32,7,37,46.799999,23.9,4.1999998,2
Dewey,32.900002,4.8000002,31.299999,31.5,20.200001,4.5999999,2
Ellis,35.099998,4.6999998,26.9,39.400002,19.299999,4.8000002,2
Garfield,35.099998,7.5999999,28.6,66.800003,18,4.3000002,2
Garvin,32.400002,7.0999999,35.799999,34.599998,18.700001,4.6999998,2
Grady,34.299999,7.8000002,29.4,48.700001,14.6,4.5,2
Grant,29.799999,6.4000001,30.1,29,16.299999,3.9000001,2
Greer,25.700001,7.3000002,30.1,64.599998,13.8,4.4000001,2
Harmon,26.6,8.1999998,22,79.199997,24.200001,4.9000001,2
Harper,24.200001,6.6999998,27.299999,24.9,25.9,4.4000001,2
Haskell,30,6,41.5,55.5,21,4.9000001,2
Hughes,36.099998,6.5,37.5,14.9,20.4,4.8000002,2
Jackson,38,7.1999998,27.700001,52.299999,16.6,4.5,2
Jefferson,42.5,6.5,25.5,36,20,4.9000001,2
Johnston,39,6.3000002,29.1,42.400002,19.9,4.9000001,2
Kay,40.099998,6.5,31.200001,77.800003,15.6,4.5,2
Kingfisher,37.599998,8.6999998,28.6,51.900002,17.6,4,2
Kiowa,33.299999,5.3000002,35.599998,34.5,17.4,4.8000002,2
Latimer,36.799999,6.4000001,29.1,58,19.5,5.0999999,2
Le Flore,39.400002,6.8000002,35.599998,30.5,20.200001,4.9000001,2
Lincoln,38.700001,7.8000002,32.799999,38.299999,18.700001,4.5999999,2
Logan,34.200001,7.4000001,27.299999,37.200001,13.5,5.1999998,2
Love,26.9,8,32.599998,37.799999,17.5,4,2
McClain,36.099998,8.1999998,32.099998,61.200001,14.7,4.0999999,2
McCurtain,38.200001,6.3000002,34.700001,56.400002,21.299999,4.9000001,2
McIntosh,33.299999,6.9000001,32.400002,80.300003,20.700001,4.8000002,2
Major,43.299999,8,33.799999,2,19.200001,4.0999999,2
Marshall,42.200001,7.3000002,32.599998,53.200001,22.9,4.3000002,2
Mayes,38,7.3000002,33.299999,60.700001,19.5,4.3000002,2
Murray,33.299999,7.9000001,32.200001,77.599998,17.4,4.3000002,2
Muskogee,40.200001,6.6999998,33,61.599998,19.1,5.4000001,2
Noble,39,7.1999998,27.799999,48.900002,15.1,4.5,2
Nowata,42.900002,6.8000002,31.700001,54.599998,20.6,4.5,2
Okfuskee,58.900002,6.1999998,30.5,23.9,19.799999,5,2
Oklahoma,32.799999,7,26.5,92.099998,16.1,4.5999999,2
Okmulgee,35,6.4000001,27,52,16.5,4.6999998,2
Osage,36.799999,6.5,29.5,46,16.700001,4.5999999,2
Ottawa,37.299999,6.8000002,29.200001,42.5,19.5,4.4000001,2
Pawnee,42.200001,7.8000002,37.599998,57.900002,17.6,4.1999998,2
Payne,32.299999,6.1999998,23,71.699997,16.4,6.5,2
Pittsburg,34.599998,6.3000002,31.5,74.099998,19.799999,4.6999998,2
Pontotoc,34.900002,7,30.9,53.200001,17.700001,4.9000001,2
Pottawatomie,36.299999,7.0999999,33.900002,69,16.700001,4.4000001,2
Pushmataha,31,5.5999999,41.700001,54,21,5.3000002,2
Roger Mills,30,6.3000002,29.799999,52,18.5,5.5999999,2
Rogers,35.5,8,31.200001,54.299999,13.5,4.0999999,2
Seminole,33.400002,6.9000001,34.5,58.5,19.700001,4.6999998,2
Sequoyah,34.200001,6.8000002,37.700001,38.599998,20.299999,4.9000001,2
Stephens,37,7.3000002,29.4,60,16.4,4.5,2
Texas,30.4,7.6999998,30.700001,67.199997,21.6,3.7,2
Tillman,46.400002,6.8000002,43.599998,56.299999,19.9,4.4000001,2
Tulsa,30.6,6.9000001,27.5,91.699997,15.4,4.6999998,2
Wagoner,37.700001,7.5999999,29.5,56.700001,15.6,3.8,2
Washington,35.700001,6.8000002,32.5,52.700001,16.4,4.8000002,2
Washita,34.099998,6.9000001,31,38.900002,17.5,4.3000002,2
Woods,39.599998,7.4000001,30,50.400002,14.1,4.5999999,2
Woodward,31.6,7.6999998,31.799999,83.099998,17.700001,4,1
Baker,29.9,6.4000001,21.799999,73.199997,8.1999998,4.4000001,1
Benton,21.6,7.3000002,13.2,90.300003,6.8000002,5.8000002,1
Clackamas,27.700001,8.5,16.200001,91.300003,6.3000002,4.1999998,1
Clatsop,32,7.8000002,22.299999,93.400002,8.8999996,4.1999998,1
Columbia,33.599998,8.1000004,21.700001,77.900002,7,4.0999999,1
Coos,38.200001,7.5,27.1,77,9.1000004,4.6999998,1
Crook,33.299999,7.3000002,26.700001,75.300003,8.6000004,3.7,1
Curry,36,7.5999999,23.9,91.900002,9.3000002,4.9000001,1
Deschutes,25.5,8,14.4,90.400002,7.6999998,4,1
Douglas,34.099998,7.0999999,22.5,65.300003,7.6999998,4.3000002,1
Gilliam,31.1,7,28.799999,82.099998,7.1999998,3.7,1
Grant,22.799999,6.5,26.9,62.099998,8.8000002,4.5,1
Harney,31.700001,6.5999999,22.1,71,9.8000002,3.9000001,1
Hood River,29.700001,9,19,80.199997,11.2,4,1
Jackson,26.799999,7.5999999,15.2,82.599998,9.3000002,4.5999999,1
Jefferson,36.799999,7.5,24,75.599998,13.1,3.8,1
Josephine,32,7.1999998,20.700001,81.900002,8.5,4.5,1
Klamath,30.1,6.6999998,23.200001,80.599998,10.6,4.5999999,1
Lake,36.400002,5.6999998,32,76,10.3,4.6999998,1
Lane,28.6,7.4000001,17.5,88.5,8.1999998,4.6999998,1
Lincoln,36.099998,7.5,21.200001,92.5,10.7,4.3000002,1
Linn,34.900002,7.4000001,21,76.599998,8,4.0999999,1
Malheur,39.900002,7.5999999,21.700001,67.400002,10.2,4.6999998,1
Marion,34.900002,8.1999998,18.1,79.400002,10.2,4.0999999,1
Morrow,36.900002,7.9000001,18.5,55.200001,11.2,3.5999999,1
Multnomah,23.9,7.9000001,13.7,97.5,8.1999998,5,1
Polk,34.700001,7.5,18.799999,76.599998,8.6999998,4.3000002,1
Sherman,35.099998,5.4000001,28.1,57,7,4.3000002,1
Tillamook,38.400002,8,24.6,86.599998,10.5,4.3000002,1
Umatilla,35.599998,7.5,24.6,77.300003,10.5,4.4000001,1
Union,39.900002,7.1999998,20.799999,84.800003,7.8000002,4.5,1
Wallowa,26.799999,7.1999998,23.9,57.200001,8.3000002,4.9000001,1
Wasco,28.299999,7.0999999,21.9,87.699997,11,3.9000001,1
Washington,29,8.6000004,14.2,97.699997,7.1999998,4.0999999,1
Wheeler,25.6,4.6999998,27.5,49.799999,11,4,1
Yamhill,34.799999,8.1999998,23.6,79.699997,8,4.1999998,5
Adams,31.200001,8.8999996,26.700001,60.599998,7.5,3.8,5
Allegheny,28.6,7.6999998,20.9,92,4.9000001,5.1999998,5
Armstrong,44,8.1999998,30.799999,78.5,5.6999998,4.4000001,5
Beaver,36.599998,7.5,27.200001,84.400002,4.9000001,4.4000001,5
Bedford,30.6,8.3999996,25.4,62.200001,6.9000001,4.0999999,5
Berks,34.200001,8.6999998,25.799999,85.699997,7.5,4.4000001,5
Blair,32.400002,7.6999998,25.799999,75,5.8000002,4.5999999,5
Bradford,39.400002,8.3000002,32.099998,60.299999,7.9000001,4.0999999,5
Bucks,28,8.8000002,18,89.199997,5.3000002,4.4000001,5
Butler,33,8.6000004,21.299999,82,4.5999999,4.4000001,5
Cambria,29.4,7.5,26.1,80,5.4000001,4.6999998,5
Cameron,24.4,7.9000001,27.6,93.300003,6.3000002,4,5
Carbon,33.799999,8.3000002,25.799999,74.699997,6,4,5
Centre,24,7.9000001,18.1,86.300003,6.6999998,5.0999999,5
Chester,22.1,8.6999998,16.799999,85.5,6.3000002,4.4000001,5
Clarion,32.299999,8,27.200001,54.400002,7.8000002,4.5,5
Clearfield,42.599998,8,28.9,59.799999,7.0999999,4.3000002,5
Clinton,38.900002,7.6999998,18.700001,72.300003,7.5999999,4.3000002,5
Columbia,36.099998,8.1000004,31.700001,79.300003,5.8000002,4.6999998,5
Crawford,39.400002,8.1000004,25.700001,73.400002,8,4.0999999,5
Cumberland,26.6,8.5,20.799999,83.199997,6.5999999,3.9000001,5
Dauphin,33.099998,7.5999999,23.6,82.800003,6.6999998,4.1999998,5
Delaware,27.299999,8.1999998,19.799999,96.5,5.5999999,4.9000001,5
Elk,31.6,8.6000004,28.1,81.599998,5.3000002,4,5
Erie,33.200001,7.3000002,24,88.400002,6.4000001,4.5999999,5
Fayette,36.900002,7.3000002,35.200001,58.200001,6.3000002,5.0999999,5
Forest,29.299999,7.9000001,20.299999,90.900002,6.8000002,3.3,5
Franklin,33.299999,8.3000002,25.700001,69.099998,7.8000002,3.5999999,5
Fulton,26.9,8.3000002,21.1,55.299999,7.5,4,5
Greene,35.599998,7.8000002,26.4,46.599998,5.8000002,4.5,5
Huntingdon,32.099998,8.3000002,31.6,68.099998,5.9000001,4.1999998,5
Indiana,27.4,7.4000001,26.5,64.800003,7.3000002,4.5999999,5
Jefferson,33.400002,8.3000002,29,58.299999,7.5999999,4.1999998,5
Juniata,30.1,8,20.299999,61.299999,8.8000002,3.8,5
Lackawanna,29.200001,8.1000004,25.6,91.099998,6.0999999,5,5
Lancaster,33.099998,8.5,21,77.800003,12,3.9000001,5
Lawrence,37.200001,7.1999998,30.1,82.099998,6.0999999,4.9000001,5
Lebanon,38.200001,8.6999998,18.5,85,8.6999998,3.7,5
Lehigh,31.4,8.5,20.5,81.900002,7.5,4.4000001,5
Luzerne,32.900002,8,28.6,80.599998,6.5999999,4.8000002,5
Lycoming,38.799999,7.6999998,25.799999,59.200001,6.6999998,4.3000002,5
McKean,35.5,8.1000004,26.6,80.699997,6.3000002,4.3000002,5
Mercer,37.200001,7.8000002,26.1,85.099998,6.4000001,4.1999998,5
Mifflin,34.900002,8.3000002,22.1,61.400002,9.1999998,3.9000001,5
Monroe,33.099998,8,24.700001,86.099998,7.5,4.0999999,5
Montgomery,25.4,8.6999998,18.700001,95.5,4.6999998,4.4000001,5
Montour,32.599998,8.5,29.299999,52.900002,5.5999999,5.0999999,5
Northampton,31.4,8.6000004,27.4,87.300003,6.0999999,4.1999998,5
Northumberland,38.900002,8.1000004,26.5,74.300003,6.6999998,4.5,5
Perry,29.5,8.6000004,29.6,49.799999,7.5999999,3.5,5
Philadelphia,28.9,6.9000001,24.1,99.900002,8.1999998,6.4000001,5
Pike,29.4,8.8000002,31.6,76.800003,7.1999998,4.4000001,5
Potter,32.700001,7.8000002,25.799999,42.299999,7,4.1999998,5
Schuylkill,36.799999,8.3000002,23,75.199997,6.1999998,4.4000001,5
Snyder,34.599998,8.5,26.200001,67.5,8.6999998,3.8,5
Somerset,40.200001,7.9000001,28.1,71.199997,7,4.0999999,5
Sullivan,28.1,7.5999999,26.799999,36.799999,8.6000004,4.4000001,5
Susquehanna,36.900002,8.5,34,40.400002,7.8000002,4.3000002,5
Tioga,34.799999,8,27.4,56.799999,7.8000002,4.1999998,5
Union,29.9,7.5,21.299999,68.800003,7.5,4.4000001,5
Venango,35.700001,8.1999998,26,73.699997,6.4000001,4,5
Warren,34.099998,8.1000004,22.799999,81.5,6,4,5
Washington,38.099998,8.1000004,22.9,74,4.8000002,4.5,5
Wayne,30,8.6000004,25.200001,58.200001,7.5999999,4.1999998,5
Westmoreland,30.4,8,25,86,4.9000001,4.4000001,5
Wyoming,31.200001,8.6999998,30.799999,65.300003,6.4000001,4,5
York,30.799999,8.3999996,21.4,72.199997,6.5,4,5
Bristol,22.9,7.9000001,20.299999,96.400002,3.5,5.1999998,5
Kent,30.4,8.3999996,24.200001,94.199997,3.7,4.5,5
Newport,25.4,8.3000002,19.5,89.199997,4.0999999,4.9000001,5
Providence,29.5,8.1000004,26.6,96.300003,6.5999999,5.5,5
Washington,25.5,8.1000004,18.700001,92.199997,3.5999999,4.5,4
Abbeville,36.700001,7.8000002,29.1,59,12.9,5.1999998,4
Aiken,36.400002,7.6999998,26.9,68.300003,13.4,4.6999998,4
Allendale,36.900002,5.0999999,41.099998,61.200001,11.8,6.1999998,4
Anderson,35.200001,7.5,26.9,51.700001,13.3,4.6999998,4
Bamberg,40.200001,5.5999999,35.799999,6.9000001,13.2,4.8000002,4
Barnwell,41.299999,7,34.5,55.599998,12.7,6.0999999,4
Beaufort,25,7.9000001,17.1,83.099998,15.3,4.1999998,4
Berkeley,37.799999,7.8000002,25.1,79.300003,11.8,3.8,4
Calhoun,45.400002,7.9000001,35.299999,5,12.6,6.0999999,4
Charleston,28.6,7.6999998,20.6,79.900002,13.5,5.1999998,4
Cherokee,44.400002,7.3000002,39.799999,68.900002,13.8,5.0999999,4
Chester,42.700001,6.5999999,34.599998,58.799999,12.2,5.9000001,4
Chesterfield,37.5,7.0999999,32.700001,56.900002,14.8,4.9000001,4
Clarendon,41.400002,7.0999999,32.799999,43.700001,14.5,5.5,4
Colleton,40.200001,6.5,34.5,44.5,13.6,4,4
Darlington,36.5,6.6999998,31.799999,65.400002,12.3,5.3000002,4
Dillon,41,6.0999999,37,31.200001,15.8,6,4
Dorchester,33.599998,8.1000004,24.200001,72.199997,11.3,4.3000002,4
Edgefield,38,7.9000001,30.6,42.799999,13.3,6,4
Fairfield,45.200001,6.1999998,36.599998,32.400002,11.7,5.6999998,4
Florence,39.299999,6.6999998,32.099998,45.799999,11.5,5,4
Georgetown,37.099998,7.3000002,26.299999,69.400002,13.2,5.0999999,4
Greenville,29.5,7.5999999,22.200001,79.900002,13.1,4.5999999,4
Greenwood,36.400002,7,29,74.5,14.4,5,4
Hampton,39.700001,6.6999998,34.400002,44.799999,12.3,3.5999999,4
Horry,32.799999,7.9000001,25.299999,84.199997,17.4,4,4
Jasper,36.900002,7.4000001,28.4,51.900002,20.4,4.0999999,4
Kershaw,37.5,7.8000002,28,52.400002,11.7,4.3000002,4
Lancaster,32.299999,7.5,26.299999,59.700001,13.3,4.9000001,4
Laurens,36.5,6.9000001,31,54,14.1,4.5,4
Lee,40.099998,6.5,32.099998,39,11.8,4.9000001,4
Lexington,31.700001,8.1999998,23.200001,63.400002,12.1,4.0999999,4
McCormick,38,7.5,27.1,96.400002,12,5,4
Marion,40.900002,6.1999998,38.099998,59.299999,13.6,6,4
Marlboro,42.099998,6.0999999,31.9,26.9,14.5,5.3000002,4
Newberry,35.799999,6.9000001,31.299999,54.099998,14.8,4.8000002,4
Oconee,33.400002,8,22.799999,63.599998,15.1,4.9000001,4
Orangeburg,41.400002,6.3000002,28.799999,41.5,13.9,5.5999999,4
Pickens,30.299999,7.5,24.1,74.699997,13.1,5,4
Richland,34,6.6999998,24.9,76,11,4.6999998,4
Saluda,38.799999,8,33.299999,43.599998,18.6,4.1999998,4
Spartanburg,34.5,7.3000002,27.799999,77.099998,12.9,4.3000002,4
Sumter,40.299999,6.4000001,28,68.599998,12.8,4.5,4
Union,46.799999,7.4000001,30.200001,65.300003,12.1,4.9000001,4
Williamsburg,45.799999,6.1999998,34.200001,20.299999,12,5.4000001,4
York,31.799999,8.1000004,24.299999,72.800003,11.1,4.5,3
Aurora,31.299999,7.0999999,18.700001,57.799999,15.5,3.5,3
Beadle,36.900002,7.5999999,19.4,68.099998,13.5,3.3,3
Bennett,41.599998,2,22.700001,4,21.799999,3.5999999,3
Bon Homme,39.799999,8.5,27.200001,66.800003,11.1,4.0999999,3
Brookings,29.9,6.9000001,14.8,83.800003,8.8999996,4.5,3
Brown,34.900002,7.9000001,21.1,79.199997,10.7,4.1999998,3
Brule,35,7.4000001,24.9,63,18.1,4.0999999,3
Buffalo,50.400002,0,23.6,0,19.4,6,3
